index,artist_name,plays,artist_id
741,the sisters of mercy,10770,553d8166-27b0-49fe-b8e4-89a984e2c375
742,staind,10759,777a21a8-0d0f-4cf3-86b4-65bc0eba5649
743,onerepublic,10752,c33c2065-b1c3-4406-b066-d33a9e2ea71a
744,third eye blind,10745,92a42e82-b36f-4308-82c1-68bad2e03c89
745,seeed,10718,49c43c49-328d-4b14-8a1d-be99cafaec14
746,farin urlaub,10717,23620454-4dca-45b7-8496-066e94d99826
747,...and you will know us by the trail of dead,10716,9c1ff574-2ae4-4fea-881f-83293d0d5881
748,dr. dre,10715,5f6ab597-f57a-40da-be9e-adad48708203
749,thursday,10685,0acae232-d31a-4211-b6d0-6af1b6350274
750,james morrison,10679,a3352eff-cde0-4f15-b44a-6f5c3e9cf079
751,switchfoot,10663,ff865aa0-4603-4f79-ae8b-8735332e2cfa
752,kittie,10621,7677be48-16e9-4c84-9365-a69dd6f2df55
753,jethro tull,10616,ece57992-dc2e-4f67-a269-fa43626c1a3d
754,bleeding through,10598,55fd865d-4a0d-4fd0-af19-7e6feb168ab8
755,jefferson airplane,10586,39c2a93d-9afa-4a22-9bba-c087ab056e1c
756,seventh seal,10544,9ea24a27-a339-4a96-a18d-363d217606ad
757,clap your hands say yeah,10534,4b2d6a23-034d-4a29-9bb9-d2462796da4e
758,family force 5,10529,64b58850-3d5d-48cb-82be-74921fb5ecdf
759,anne clark,10512,a019a8cf-2601-4a81-b3c3-7b279a873713
760,immortal technique,10486,ef4db186-ff43-4708-a713-3ce1e05657a1
761,anaal nathrakh,10477,9bf82496-9d7b-43ac-b3ee-076c90ada9d7
762,adele,10473,b0335a95-8a12-4c71-8149-5054ec847d04
763,front line assembly,10465,b847e9d2-c931-4daf-900c-42c7b2c42e16
764,neko case,10455,e13d2935-8c42-4c0a-96d7-654062acf106
765,me first and the gimme gimmes,10411,9478e346-7c52-4780-9555-3d1577f0b905
766,finch,10404,746737be-e792-42bb-b18c-fb46d7935d7a
767,asian kung-fu generation,10402,14e410f5-97f2-48ba-b1f7-a3a44cbea05c
768,city and colour,10395,b1003bf1-25b8-41f4-a783-36060f987913
769,dc talk,10381,77215d1d-9d7e-443d-9f1e-da34e1e3d6e4
770,chico buarque,10367,3a5d1cc7-627e-48ea-aba3-fdd20d782c33
771,talib kweli,10363,bb3cbea2-5ad4-4917-bc84-8a1975d40315
772,pillar,10359,dbd43b36-7327-4185-a9e8-a49961115958
773,blumentopf,10358,3eab4de9-a578-4327-8909-f90ffc1b8ae5
774,morphine,10340,42689657-cbec-4f66-a9ed-80f939ea23ed
775,amy macdonald,10328,6aa40207-fec8-43a7-991d-b872a42def05
776,danity kane,10314,6a0439a1-4520-443b-9bf1-02acdf692d6e
777,janis joplin,10302,76c9a186-75bd-436a-85c0-823e3efddb7f
778,ignite,10289,4d9fb84a-8104-48c1-aa16-21f53c9053cc
779,tom petty and the heartbreakers,10281,f93dbc64-6f08-4033-bcc7-8a0bb4689849
780,the raconteurs,10280,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc
781,man or astro-man?,10246,28c5d97f-4321-4ef4-8ac2-d9d93b0eb16c
782,boys like girls,10207,d6e65033-b56a-49df-8744-6fc3ffd75edd
783,cannibal corpse,10207,af8e4cc5-ef54-458d-a194-7b210acf638f
784,phil collins,10180,401c3991-b76b-499d-8082-9f2df958ef78
785,adam green,10164,150e799b-3244-45d9-a6cb-5a3e8c33d430
786,katie melua,10159,39e32995-6515-40b2-a6f0-841524047edc
787,増田俊郎,10128,bbe94033-40e5-4350-abe6-ac5af4c24079
788,summoning,10127,8363f94f-fd86-41b8-a56b-26eacb34f499
789,stigmata,10124,f5fbb9b8-1fcc-4a60-850f-18ae88b5d4cc
790,guided by voices,10123,6c85f4c3-026c-4c16-9a7c-f546f42ed0fb
791,esthero,10121,681bf706-8664-4658-ab1a-39e1d385fae2
792,hey,10093,d24c555c-318d-4fa3-bcf9-a250475cf0af
793,rhapsody of fire,10085,4e0dffde-ad2d-45b7-9c75-d57ce55de061
794,protest the hero,10062,6318e724-7e6b-4e41-a35b-080065077c80
795,disney,10057,66ea0139-149f-4a0c-8fbf-5ea9ec4a6e49
796,frédéric chopin,10046,09ff1fe8-d61c-4b98-bb82-18487c74d7b7
797,die apokalyptischen reiter,10033,3f2e771c-6559-4603-8c4a-90c89bc94aa1
798,scar symmetry,10031,b9a20306-a4f5-4d3c-8680-e9cdc7e3af5b
799,joss stone,10025,dbbc47a5-1338-4830-9298-a8d0b11c0a46
800,death in june,10024,463f056c-56bf-429d-b3a3-f8fe467c427d
801,walls of jericho,10003,a342964d-ca53-4e54-96dc-e8501851e77f
802,fettes brot,10001,733e7372-5400-4c79-9059-33e2b2262d01
803,the gaslight anthem,9996,f208f09e-b5b3-4b06-87cd-f7230fae17e3
804,tristania,9986,7e482754-d3f6-49e5-b351-235849754e26
805,deerhunter,9982,4f416ed7-dda2-45de-a6f1-b986e861cf4b
806,grandaddy,9978,9d4c4835-c71a-4647-a4fc-263e26832cd0
807,mark lanegan,9975,a9126556-f555-4920-9617-6e013f8228a7
808,syrup16g,9975,e4d403dd-2f83-4642-a929-02676a2a944c
809,boysetsfire,9939,ba561cc7-2050-47d3-8bc2-c645a1393d90
810,dethklok,9899,1afcd689-9be4-4d1a-a9fa-49e086250f51
811,sex pistols,9897,e5db18cb-4b1f-496d-a308-548b611090d3
812,covenant,9894,879a449d-506a-422c-9fb8-8af01d3d04ae
813,pig destroyer,9885,5c0d3974-33d5-4f7a-bebc-8f50c057927e
814,the brian jonestown massacre,9880,381e8434-109a-439c-8acc-5d328359f2e0
815,pmmp,9842,ac1dd50d-9f23-4c9a-8fc7-f2d6b03a5c5d
816,gamma ray,9839,8766cdd6-066c-4b14-ba53-c7958e613bad
817,die fantastischen vier,9828,7928481f-848e-4551-b658-472c0aaf0c85
818,8mm,9817,8a661dc0-6591-4069-ad7f-8f46312b34aa
819,bauhaus,9816,0688add2-c282-4ee2-ba61-223ffdb3c201
820,wolfgang amadeus mozart,9816,b972f589-fb0e-474e-b64a-803b0364fa75
821,blessthefall,9805,aafa70a4-2f06-4975-935e-b283fc87de7e
822,low,9791,42faad37-8aaa-42e4-a300-5a7dae79ed24
823,van morrison,9782,a41ac10f-0a56-4672-9161-b83f9b223559
824,avantasia,9765,2ecbc483-dee4-442f-8ce7-f3ab31c73f87
825,tokio hotel,9765,462a85b4-83ac-4164-86b3-e5ac6a7ec040
826,tricky,9757,5bf64d94-efd9-4334-96fd-e6197b0b02b8
827,myslovitz,9750,fccef2c8-22a7-419e-bd6b-c40fc8f46068
828,nightmares on wax,9748,b8c5cc4f-239f-4e02-b46f-b040b77c2030
829,copeland,9701,17be38e7-97bf-4ead-8432-ba05455b3860
830,adema,9698,e9e9109e-5914-48c8-a7e6-a95dd94bd345
831,natasha bedingfield,9662,8b477559-946e-4ef2-9fe1-446cff8fdd79
832,:wumpscut:,9649,e4e79264-c1ec-490c-b823-b2918204cd4f
833,the american analog set,9645,7f5dde96-1573-4491-9673-f03fe7c5caaa
834,cmx,9622,1e6d7f54-95b1-400f-863c-2a72a7494e59
835,danny elfman,9606,5b24fbab-c58f-4c37-a59d-ab232e2d98c4
836,stereophonics,9554,0bfba3d3-6a04-4779-bb0a-df07df5b0558
837,down,9543,4c01333f-e8e8-43bd-9923-8de83ef6f63d
838,lou reed,9542,9d1ebcfe-4c15-4d18-95d3-d919898638a1
839,peter bjorn and john,9515,32a83250-7e26-422d-b9ac-f4564343e9ce
840,phish,9515,e01646f2-2a04-450d-8bf2-0d993082e058
841,helios,9507,50a32791-ee43-4c67-aabc-3dc65e4a9838
842,blackmore's night,9500,aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68
843,the rocket summer,9481,9fdd9163-9824-413e-91ad-d01e561b4078
844,the crystal method,9463,aaf09f31-bb5c-43e5-9f54-bb6554c33a71
845,haggard,9461,4ea2fd64-834c-4d78-8f4c-2a900c439031
846,ムック,9456,0da0f48c-3689-4c38-bf4a-c5b50d516689
847,suicide commando,9450,c37412cd-f0cc-4507-8825-48f95aef3624
848,de la soul,9414,a8ebde98-7e91-46c7-992c-90039ba42017
849,maria bethânia,9411,b3998c06-04e6-4b1d-bd2a-d5b83572ae7b
850,scissor sisters,9411,4236d929-9a81-4c8e-97c3-8d3306780f50
851,job for a cowboy,9406,709b6c87-4870-4596-b981-afdc61f39476
852,the whitest boy alive,9403,f83781c8-64f9-4657-85bd-51f74d195cfd
853,kaizers orchestra,9363,2c3bac0a-5158-442f-b50b-056aae52138c
854,james brown,9361,20ff3303-4fe2-4a47-a1b6-291e26aa3438
855,anna ternheim,9359,3eb72791-6322-466b-87d3-24d74901eb2d
856,the saturdays,9305,04b61dcd-28c9-4a3a-89af-4c290535845b
857,the zombies,9303,230ca093-1d00-4c57-9235-147942f66930
858,joan baez,9290,92d37892-6186-4459-9cc1-f0dde57652d0
859,flyleaf,9285,9011971a-df29-4b57-8889-2e5e9a645cbe
860,schiller,9276,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c
861,superfly,9275,72c272d8-824c-4017-9d93-1822b54ead65
862,groove coverage,9261,8eeecca3-3e44-4311-93e5-e67decfafc06
863,the get up kids,9236,1b54e90c-638e-4fdd-a20e-4ab09db9fdaf
864,tobymac,9225,8484e4ab-b6b5-4326-b837-72eb72c9e8a4
865,kutless,9214,e8585cbe-912f-47b9-a253-fca09d013769
866,dinosaur jr.,9210,77c167d2-4965-4421-830a-9815e4956475
867,the cribs,9205,a3a92047-be1c-4f3e-8960-c4f8570984df
868,strung out,9185,0220a594-56a1-47ca-8288-001ead3a3546
869,mylène farmer,9178,18b23026-ed29-445a-9bb4-4e86598ab5a9
870,fantômas,9167,057aa66c-cf6e-499d-bda8-5adc47ad4197
871,jesse mccartney,9142,9d075d6e-9492-4343-ac95-93a808f61477
872,the pogues,9132,d41a6875-b626-4c0f-89a1-aecb643d29ff
873,bad brains,9127,e919b253-da5b-4aae-a444-6a368376a2d6
874,a-ha,9126,7364dea6-ca9a-48e3-be01-b44ad0d19897
875,cream,9121,04cd0cfd-bfd1-4c36-bc38-95c35e2c045f
876,silversun pickups,9120,b5bd9f88-962e-4730-84a7-795592ba42e8
877,the byrds,9110,2819834e-4e08-47b0-a2c4-b7672318e8f0
878,killing joke,9107,f5aca88c-e3c1-4bc2-af33-68a9a9f7b56a
879,kingston wall,9093,99614fa7-4747-43d1-a411-291cf92d7357
880,sizzla,9083,c8327cc0-54f3-424f-a68d-000ee7289a41
881,badly drawn boy,9079,0881daf1-20df-4a3e-a84f-6476a84bb172
882,big bang,9078,ec2bcb77-b9a1-49e2-bfe7-419586bbef48
883,blaqk audio,9073,f94bf2b7-6f66-447a-9929-ac9f3c5452fc
884,george michael,9069,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c
885,monster magnet,9068,a0955511-1324-4e9b-834f-e1e140502850
886,trentemøller,9056,95e9aba6-f85c-48a0-9ec9-395d4f0e3875
887,jurassic 5,9042,11c6b106-1c1f-429d-8407-b1ee155d7f72
888,the radio dept.,9041,e664d1cd-23ab-48d5-b8fa-e98485daa5be
889,pinback,9038,1f16a425-2606-4137-a6b7-234b6dabe037
890,the last shadow puppets,9038,8a3e1c4f-59a8-457a-826c-fe961419a8ae
891,something corporate,9034,8dacf242-9bf7-44f5-b2eb-18305b904551
892,bat for lashes,9033,10000730-525f-4ed5-aaa8-92888f060f5f
893,the red jumpsuit apparatus,9014,f0e820ab-f31a-400d-9c5e-8be1c8c38726
894,sophie ellis-bextor,9001,c4b87e45-c07a-460f-9c58-8d15328e2964
895,alice donut,9000,b80617ea-0850-4744-aac8-c689cac6afd0
896,p!nk,8982,f4d5cc07-3bc9-4836-9b15-88a08359bc63
897,the hellacopters,8972,6be97d02-b66e-46d5-931c-0a81087fecbc
898,billie the vision & the dancers,8971,18c2200e-0acf-4ef9-95c9-ff797a23214b
899,primal scream,8966,55704c38-224f-4b75-b29f-d43653f8bc9a
900,eagles,8954,f46bd570-5768-462e-b84c-c7c993bbf47e
901,nagaoka seikou,8939,422d02bb-6f94-47fa-a16c-97c1ab41e335
902,theatre of tragedy,8931,1b6ce503-df5f-45d5-86cf-54740c30042f
903,schandmaul,8918,ff7f80cd-05c2-4068-a00e-fbfbd453d049
904,perfume,8911,486067ad-56d6-48b5-957b-d6cfe3e1af73
905,whitesnake,8907,5dedf5cf-a598-4408-9556-3bf3f149f3ba
906,3 na bossa,8901,627c1726-d8ee-4e2a-a984-d9509bd29bb2
907,barenaked ladies,8895,86e736b4-93e2-40ff-9e1c-fb7c63fef5f6
908,basement jaxx,8895,28cbf94d-0700-4095-a188-37e373b069a7
909,echo & the bunnymen,8888,ccd4879c-5e88-4385-b131-bf65296bf245
910,rage,8888,2a90aa9c-d2ff-49fd-a8e5-2463f657eb45
911,owl city,8868,ad279295-653f-42e1-9aaa-b731df2e78ba
912,guru,8864,215c6ab2-7888-4061-bd56-9fb650328106
913,paul simon,8854,05517043-ff78-4988-9c22-88c68588ebb9
914,angelo branduardi,8843,fd090183-3fa6-4138-ae8d-3737571bb082
915,svenska akademien,8835,1da6a029-6a19-41de-a7f9-e6f90f627225
916,built to spill,8828,3ac482b8-1494-4071-a0e9-f192f9d2c2b0
917,blank & jones,8823,6606c527-376a-47b4-bb35-748d01e14f6d
918,slagsmålsklubben,8820,3869dbb7-da0c-455f-ad74-332a9d35d016
919,tosca,8819,3231d12a-c42d-4977-b2a4-a6e4d87978e1
920,story of the year,8813,e2c3c508-f0ab-49af-92c9-a81d66d67405
921,l'Âme immortelle,8811,024c3b90-9d09-4c67-902f-fdf49649e4f8
922,the go! team,8806,8a396a9c-2e4f-47e2-a587-c26e93a0953f
923,she wants revenge,8803,f434ae2b-b203-490d-a8ac-aa9cd51c0e73
924,wondermints,8779,3a115a19-83f9-4f13-90cf-ab10d4fb76e8
925,flying lotus,8776,fc7376fe-1a6f-4414-b4a7-83f50ed59c92
926,erasure,8775,43b58c98-3779-4b04-9a23-1c95cca3a145
927,craig david,8767,89e39f67-65cc-4f90-b145-b1b56c209f8a
928,the microphones,8761,6f2f87e7-3ce9-4f1c-81dd-6f068a78cf26
929,stars of the lid,8760,a1154343-1ea1-4007-97d3-2382482a90cd
930,the ting tings,8756,e618770f-e994-41c3-856f-1eedf56b6d74
931,newsboys,8709,df0a1dad-f15b-4e4c-9f47-60cfca58a255
932,the mighty mighty bosstones,8706,779353f3-6401-4cda-a8a2-6fd3ec9bc11b
933,dixie chicks,8701,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac
934,busta rhymes,8692,10a9ff92-9637-4498-afea-7044b2ab0dc0
935,corinne bailey rae,8691,bc85c6f6-6b06-44c1-8754-ef32c1e6b824
936,thomas newman,8684,348f3a5f-5112-4d72-b33b-11c60b4f9af2
937,flight of the conchords,8675,1f574ab1-a46d-4586-9331-f0ded23e0411
938,at the gates,8642,35f92c4a-69d0-4ed1-ab9e-05259db89d14
939,journey,8628,abd506e1-6f2b-4d6f-b937-92c267f6f88b
940,dio,8624,c55193fb-f5d2-4839-a263-4c044fca1456
941,hot hot heat,8614,0e0dd9da-5878-4c46-9a9a-6df43abb5c96
942,santana,8605,9a3bf45c-347d-4630-894d-7cf3e8e0b632
943,steely dan,8602,e01c3376-15fa-40d7-b747-5f219bdefdd7
944,screaming trees,8589,bc5e6e42-73ba-44fa-a41e-3379402f0429
945,supercar,8582,371d6599-6292-4f3f-94d2-5b2fd19b089c
946,escape the fate,8566,b9ca7096-68de-455f-8a36-1f1ebb2abf2a
947,the wombats,8527,e105c272-b5d7-4135-82ef-d60bded54345
948,nevermore,8526,7d093650-89be-4108-842b-ba7f5367504b
949,franco battiato,8522,0cd117b2-2e21-406d-80cf-5ce0a6065e37
950,cute is what we aim for,8519,40a5a225-3279-4d48-bca2-6059ed11b4fc
951,róisín murphy,8515,4c56405d-ba8e-4283-99c3-1dc95bdd50e7
952,elbow,8507,3cb3928a-526c-4a3d-93c5-53315fa9bde0
953,godspeed you! black emperor,8502,3648db01-b29d-4ab9-835c-83f6a5068fe4
954,angra,8480,b0fe8ef0-d59b-4d41-afee-2d21b59112ab
955,blue Öyster cult,8478,c7423e0c-ab3e-4ab4-be10-cdff5a9d3062
956,every time i die,8477,ef90f210-f136-4386-ab37-8c00d04eeace
957,t-pain,8476,ce55e49a-32f4-4757-9849-bf04d06d5fcc
958,311,8470,bf600e2b-dc2d-4839-a1be-6ebef4087cd0
959,the bouncing souls,8462,429d5f26-329c-41cc-bdff-17c29dbf1fb8
960,guster,8459,6cbe1e63-5895-4168-ac7e-f0d2836ba0c1
961,five iron frenzy,8454,d9064234-e39a-42fe-b24b-4ca81f38311c
962,the raveonettes,8454,79255a50-40df-447f-9612-2cf669080196
963,testament,8444,05106775-5d45-4131-aecc-1177f813ba11
964,strike anywhere,8443,ac82cb46-f2b2-4f99-9cfa-d0c322a4ba16
965,dance gavin dance,8441,16456fed-c9f2-4adf-b6ea-97b648c474d2
966,doves,8436,9de8f66e-3cd1-4f11-8328-38200f0612b0
967,de-phazz,8434,5c47ccd3-3f82-46b9-96b8-efdffc83f269
968,live,8434,cba77ba2-862d-4cee-a8f6-d3f9daf7211c
969,mad caddies,8426,cfb1c147-1046-4921-9c53-d3a226ebdb0b
970,anthrax,8423,315126eb-86bc-475c-a308-b8edfdd6c08c
971,ace of base,8421,d4a1404d-e00c-4bac-b3ba-e3557f6468d6
972,eagles of death metal,8418,de11b037-d880-40e0-8901-0397c768c457
973,aimee mann,8399,db3c0a20-bf05-4b30-ac22-f294aea24172
974,pharrell,8388,149f91ef-1287-46da-9a8e-87fee02f1471
975,charles mingus,8372,f3b8e107-abe8-4743-b6a3-4a4ee995e71f
976,steve vai,8369,5e7ccd92-6277-451a-aab9-1efd587c50f3
977,various artists,8366,89ad4ac3-39f7-470e-963a-56509c546377
978,marillion,8364,1932f5b6-0b7b-4050-b1df-833ca89e5f44
979,quasimoto,8343,b614843c-bec3-421f-9af1-03169cdd4b63
980,disarmonia mundi,8340,abaa4af5-be79-4456-86f4-0554939aeaa3
981,tesla,8339,eeacb319-8d4c-48e0-80a0-944e71c375bf
982,takida,8326,2bc20c29-8c70-49e1-a92a-0738cda521a9
983,matisyahu,8325,e8993e9d-9313-4447-ad23-791459a3790d
984,minor threat,8320,09037f07-42bc-46ac-a1ee-37f834451fee
985,cartel,8318,0189c612-39a5-485d-8fc2-eca025b73861
986,deathstars,8315,1c90eb11-0531-402c-87dc-d578e36ec23c
987,spice girls,8282,bf0caafc-2b20-4e07-ab85-87e14ff430ce
988,duffy,8281,4e0e884d-099b-4ca9-bf4d-bcb31e739540
989,andrew lloyd webber,8279,980ee2d8-2ee9-407b-b48e-48360fbc7437
990,no use for a name,8276,d7bd0fad-2f06-4936-89ad-60c5b6ada3c1
991,richie kotzen,8274,59f92889-a06b-4fdc-831d-2dcdfd3bb21e
992,thin lizzy,8273,6a726ac6-019e-455c-8bbb-571a77bed52e
993,kyuss,8270,ea0f2a37-7007-4217-a812-396227f5013a
994,forever the sickest kids,8263,5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9
995,Психея,8259,70e06119-d7f0-446c-9370-54925d9b7c85
996,dernière volonté,8245,2ca0b577-5e8e-4dc1-8ea6-600468e725b5
997,camille,8242,a5511b19-c0af-4886-ab1a-042980644dd2
998,plastic tree,8228,4bd477e1-0144-4e2f-910a-829aa539b6b8
999,deichkind,8219,5de80871-f721-4c7c-b0c5-4ad0d350c232
1000,simian mobile disco,8203,69ec6867-bda0-404b-bac4-338df8d73723
1001,sade,8196,67930b3e-e00b-469f-8c74-fd69f20522ec
1002,impaled nazarene,8179,2228019e-67b4-4d2e-a101-f2d5dcaf892f
1003,the rasmus,8177,012e3432-71d3-4317-9ce5-b60cb6cdc38f
1004,ludovico einaudi,8175,fa34b363-79df-434f-a5b8-be4e6898543f
1005,ghostface,8165,3b39abeb-0064-4eed-9ddd-ee47a45c54cb
1006,emperor,8158,d9951785-7906-4daf-9a60-21753bf64aa9
1007,joaquín sabina,8151,a992aada-7108-455d-9747-0b7b6a089e8d
1008,the notwist,8143,f180cec2-9421-4417-a841-c7372090d13d
1009,sabaton,8138,39a31de6-763d-48b6-a45c-f7cfad58ffd8
1010,the verve,8130,d4d17620-fd97-4574-92a8-a2cb7e72ce42
1011,final fantasy,8120,763e1b10-0e76-4e4e-8ea6-b883171c7829
1012,horse the band,8109,0c6b687a-1225-47a1-b6a9-55381755ecf4
1013,laibach,8107,c779e090-909f-4403-a90e-c1d08cdbb719
1014,battles,8105,8522b9b6-b295-48d7-9a10-8618fb80beb8
1015,after forever,8104,6b966946-5274-4e3d-aabb-7563814d805f
1016,neurosis,8101,a9416fb3-4d28-4575-abae-f0d160be83ed
1017,antonio vivaldi,8096,ad79836d-9849-44df-8789-180bbc823f3c
1018,patrice,8094,826dc91a-6dd3-4279-ae8d-bb710db646bb
1019,vader,8070,db859a53-b7ca-4892-bcda-5ef78d2c891f
1020,pidżama porno,8051,2645702c-97a3-45dd-b408-707362116101
1021,ceremony,8049,c1540d84-55c8-40ba-b3f2-06f44a7265c2
1022,cursive,8048,c4153c51-b4ac-4183-beb3-c5dbfce39176
1023,fischerspooner,8037,a4f54716-24d9-4c6b-8ba7-1d7e7a5173d0
1024,patti smith,8037,d135874d-9cae-4fef-97e3-36acbd9f5a26
1025,duke ellington,8034,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f
1026,a silver mt. zion,8012,54a55229-e611-439f-928e-d89919ff9d29
1027,buckethead,8009,b5179744-f217-4455-9d8b-17b8d4fdeb93
1028,the cat empire,8006,a530492f-8806-4bd7-9c14-80c237eb92fe
1029,delerium,8001,4279aba0-1bde-40a9-8fb2-c63d165dc554
1030,the pigeon detectives,8001,2e04a82f-9118-43b1-a918-bf84f122f7fc
1031,the future sound of london,8000,a1d77dd4-8728-4a47-bdfa-9663d791139c
1032,stratovarius,7999,c3d6fdd5-67c5-453e-87e3-d17a00a52879
1033,chicane,7979,c3480e79-a8d9-44f5-8c93-9f7b490df99f
1034,mirah,7976,e4c226f2-ba57-483f-be6b-3391112244b8
1035,hoobastank,7965,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157
1036,the subways,7942,20e264d7-b4d5-4e49-8931-a9c67ff07f04
1037,basshunter,7913,255e2420-5b02-452b-9771-0512ebe78090
1038,dissection,7897,92d48f3d-a9cb-4011-a002-2e9ac3a6843d
1039,aretha franklin,7896,2f9ecbed-27be-40e6-abca-6de49d50299e
1040,booka shade,7893,9940c604-2456-4193-a403-ab18420bc1e9
1041,36 crazyfists,7892,781167d7-b9e5-48ea-9f66-67c4a6739562
1042,asian dub foundation,7888,db612997-f11e-424d-8b41-cf410a433656
1043,tindersticks,7885,4306a798-e2f8-4192-9a45-2fd41cdae60c
1044,shiny toy guns,7867,ad61e25e-5516-41e1-b60d-744e8220986e
1045,joão gilberto,7827,286ec4c2-b5ca-4f85-b331-280a6d73dd14
1046,sonic syndicate,7812,10a402b7-0e50-4479-b007-9cfdd5eaa287
1047,mors principium est,7809,8d08484c-c532-457a-a04c-2510da38744e
1048,ciara,7796,03172286-f7ed-4864-a4db-459cd5ca9790
1049,harem scarem,7794,a736bef0-9ff1-40cc-8937-5637213c2190
1050,keith jarrett,7772,061c4920-3ea6-4835-98f6-02f3b82f5e3a
1051,inxs,7771,481bf5f9-2e7c-4c44-b08a-05b32bc7c00d
1052,emery,7768,6b22de04-fb48-44aa-bd02-c1427f635477
1053,meat loaf,7763,b134d1bf-c7c7-4427-93ac-9fdbc2b59ef1
1054,qntal,7759,b3769cde-a39d-444b-a938-95c5fade0de8
1055,trans-siberian orchestra,7756,d2b83114-af3e-4397-b570-10d81f1dd650
1056,uriah heep,7749,f1548c5b-329e-4036-921c-02213a04b525
1057,larc~en~ciel,7735,62b61409-d13e-4281-9e3f-06941c2c5f5f
1058,slum village,7726,c0c1183e-6940-48ca-8f96-98250fcb3ef1
1059,marisa monte,7723,f81f19b9-c76e-43ac-8656-bb56071785fb
1060,tanzwut,7722,e54da459-21ee-4f0c-82c3-a7379d6937e7
1061,and one,7707,f04cc80e-0f59-45b8-aaf4-ac81035644e9
1062,rick ross,7707,13bcb2bb-db37-4397-baf5-e0f085be2d64
1063,hadouken!,7697,8c9200b8-8e05-41d5-836e-44a37905560e
1064,akurat,7690,54d99b56-f672-4077-8b15-b84c068e58fe
1065,queensrÿche,7686,deeea939-7f89-4762-b09f-79269cd70d3b
1066,noize mc,7669,a0c5737e-da6d-468f-a78e-19146494f1db
1067,chimaira,7650,d624df22-b03d-4746-ac28-a4bd72aeec26
1068,metro station,7640,ab7ebf8c-059f-4071-93b1-dd3ae80d60b2
1069,kid cudi,7633,e0e1db18-f7ba-4dee-95ff-7ae8cf545460
1070,silver jews,7629,1bc2d696-c0e2-480d-87ed-17b2a82d7983
1071,wir sind helden,7626,908fedf4-548a-430f-b806-38fca9507dc4
1072,mandy moore,7623,9dc9f4b0-a7b4-43c5-8f6b-fcd43c426a4b
1073,tokyo police club,7605,35a6a353-b186-4c13-a264-d18d5e2ce853
1074,skid row,7603,6da0515e-a27d-449d-84cc-00713c38a140
1075,rachael yamagata,7599,fdf9fd10-8a2a-4cb4-bed0-3c476c976ce0
1076,trey songz,7592,4d7304f6-7fe3-4959-9d98-01a5af84afe6
1077,ice cube,7567,1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2
1078,hard-fi,7564,46d18823-6a15-49ee-8376-c5f7a49530a6
1079,squirrel nut zippers,7563,31810c40-932a-4f2d-8cfd-17849844e2a6
1080,sneaker pimps,7547,696d8523-39a0-44e2-9add-afaa183a2f46
1081,crime in stereo,7521,2bad20e7-61c8-4aa1-afcc-ca6f060ccb71
1082,Сплин,7515,0783b768-6719-450b-a7e1-7e891da17af3
1083,beth orton,7513,214d84a5-e9e5-4432-af95-8c84da7ba4c0
1084,tiger army,7491,a043cfa6-6e87-4975-ac27-5005bdfa7afb
1085,chamillionaire,7479,4fbc55bb-61be-4eb7-b4b4-c08c68b4e060
1086,three 6 mafia,7469,a8754ac4-a85e-4f48-a81f-eecd482570ef
1087,the distillers,7466,d25fa5a6-92bf-46a3-8bf7-31149b62eb84
1088,marvin gaye,7462,afdb7919-059d-43c1-b668-ba1d265e7e42
1089,mae,7458,6eea322e-ab09-451f-818b-a1348ce14b91
1090,a wilhelm scream,7456,657ec972-3ab1-48a8-b472-1f1c210aaf17
1091,entwine,7455,eb2432e6-8d97-41b0-beba-b36e77ddc5b8
1092,toe,7455,7ea8a523-b33d-4944-ad31-fad25a81d603
1093,the flashbulb,7410,24786816-025f-49f4-9787-4945a3311f96
1094,the stone roses,7389,b5fa29f1-6c22-4321-a488-b5f363b06b06
1095,madina lake,7386,157ea952-039b-4be3-8796-30edd11e8baa
1096,maria mena,7383,88679ca2-2080-4cea-8669-41ab4b8d865d
1097,shinedown,7383,adc0f033-95c2-4e0b-87bc-c23ed3f26ce6
1098,ray charles,7371,2ce02909-598b-44ef-a456-151ba0a3bd70
1099,iné kafe,7368,b8fb18e5-0f16-4901-8e4c-26e83227c083
1100,koop,7355,f969f986-97df-4fa0-8cef-ffccd098ff50
1101,catherine,7348,337afbcb-ee6d-4f7e-93b0-df5ef2817391
1102,little brother,7345,b929c0c9-5de0-4d87-8eb9-365ad1725629
1103,carla bruni,7341,f90575d1-abcb-42b3-ae32-1849312c26e6
1104,the spill canvas,7332,98091205-c85e-49b0-954b-d84dab308138
1105,fennesz,7326,a6f8d42d-d3ff-4268-8d39-ee01341733bb
1106,project 86,7326,7fe36010-433a-4bcf-8427-7a972670e56f
1107,café tacuba,7316,c2b37a39-c66a-44b2-b190-a69485ae5d95
1108,clock dva,7311,f1f2b1fd-e570-4ca6-9244-51a0f78ecd0a
