,artist_name,plays,artist_id
2748,lunar,2678,fd00032c-833a-47ee-ab44-50e794bb46d4
2749,delays,2672,f86d80f3-3d2e-4450-9b0c-638152e93df3
2750,therapy?,2667,85226286-349a-4046-8dcf-f75b32baa6b1
2751,n.w.a,2665,3a54bffa-2314-44a2-927b-60144119c780
2752,paint it black,2663,90910a44-7579-4730-9499-0546159fe4e3
2753,dub fx,2662,4623daa8-d17f-4e76-a39d-fd22408463f1
2754,abdullah,2661,8c4cb183-9843-4ca3-b096-b06fff740828
2755,amnistia,2660,09732468-46b2-4a15-bcc4-eb2e9ece5fa3
2756,evangelicals,2660,c63b3157-959a-4100-8291-700f10b952a3
2757,knochenfabrik,2658,7c6ad54d-fe7c-4ad7-b0d9-559664f953c1
2758,herbert,2657,eddab03d-b673-4b70-863f-6a9cf45a779f
2759,the faceless,2655,f234369b-790c-469b-b7b0-e32ba766c60f
2760,陶喆,2655,38fe7fb3-2bde-4672-8016-2ba6f7d1808f
2761,brad sucks,2654,9c070e4f-28c1-4b98-b371-d8514c31ba55
2762,this will destroy you,2653,9512eed7-a1a9-4e2f-8cac-c10d1448c1ce
2763,adult.,2651,ee4833d6-d338-4977-8842-85530515d0fa
2764,bakshish,2651,e1cb01d1-d481-4c9a-b80c-1739b9f7e395
2765,1349,2649,2aa07e57-bd8a-4fa0-ba5a-72e8f7c3e63e
2766,sly & the family stone,2649,b7ec4c54-1f93-4bf2-957f-7b9921ab84ea
2767,nicola conte,2648,e390d54f-92f0-4039-9dd3-e8eac130b4c0
2768,Тараканы!,2648,6e2f63bf-c1eb-473f-a2aa-cd2daf08f5ec
2769,tord gustavsen trio,2646,02811c5c-3cfc-4354-a116-8a254581ef6e
2770,高木正勝,2646,477d1c52-3100-4493-a049-473d8f183e23
2771,jars of clay,2645,ca1ca0e3-8506-40b4-ac29-dbfb60c5a0bd
2772,olivia,2645,09a6c10b-c32c-4f5e-a3b8-c8af4cfa0517
2773,sleepytime gorilla museum,2644,7e916aa1-a00c-42e5-968d-a6f243206433
2774,lisa ekdahl,2642,560c4706-0868-4c89-be8b-b26fb7754aba
2775,morgan heritage,2641,215224bc-04a4-4f67-8059-64535a6643cb
2776,pete yorn,2641,3533dea4-218c-4fc9-ab6e-2e3dc0ffde6e
2777,cancer bats,2640,00b952be-6c97-4880-84f9-06de584b491b
2778,inhale exhale,2640,29ab0e01-6262-4b7b-8271-0b1983bde211
2779,bikini kill,2638,1397d045-1603-41fc-80b9-712c18360145
2780,colony 5,2638,0dc6a8e4-30d5-43a3-b3d2-98bdd8c43362
2781,candlemass,2637,7dba6614-d0bd-4950-8b7b-841b31c413c2
2782,edyta bartosiewicz,2637,9b851076-e896-4b90-9ffb-7f4c62ff39d7
2783,tiga,2637,58e5332d-383e-414c-9917-776d7b1493a2
2784,wynardtage,2636,4ad57f5c-b90e-44f6-8a9a-e7a366cba346
2785,japan,2633,697e7111-5630-4c77-83f3-39821bacc61a
2786,lemar,2632,d8a222aa-da43-442a-93cf-9806b45f5daf
2787,drudkh,2631,469eb232-7163-47a8-96a3-8c82d24b2888
2788,holly golightly,2631,c0d96e6b-ee48-422d-8c28-f169ada973a8
2789,tiken jah fakoly,2631,edef3cfa-4e5e-4d64-8bd8-20f9dc1d8cad
2790,kontrabanda,2630,4717797e-f58c-4718-bc5f-b95a8a19d2a3
2791,toby keith,2630,2f951906-5629-4fef-a260-5033151c162a
2792,houba,2629,1206e382-a889-46ac-906e-24b615d53da5
2793,empyrium,2623,2eba111c-f7b9-4119-811f-9753669072af
2794,russian red,2621,d945b088-0eb1-49e6-a232-dee95392ed35
2795,beneath the massacre,2619,b140eb4a-9329-418f-b3e5-eeef8de73fcf
2796,the suicide machines,2619,c6d2cbdf-30e7-4233-a1b4-e892f116ada1
2797,kano,2618,2bf3971e-8595-4bd2-aace-8a71c42afb66
2798,butthole surfers,2617,2339bc21-aa92-4850-86f0-4bb9433910c8
2799,paktofonika,2617,6b7b9277-4196-497b-b2f0-5dc07fa4e0ac
2800,chris garneau,2613,bbc6f655-5d45-45bd-8553-cfd012178590
2801,loudness,2612,513b6df2-f44c-4484-b99d-97f79266cb4a
2802,department of eagles,2611,60feda7a-9247-48fe-8892-79f9a7d0d503
2803,psapp,2609,802f09ca-3f3f-4fc1-a5fc-0e8bebc15f62
2804,rainald grebe,2608,f9f122e2-75b8-48ef-97ee-d5109b3a8424
2805,林俊傑,2607,e5d8c705-8ea4-4820-b11d-fbf580d85ce4
2806,bill hicks,2606,c53d4269-cb9c-4940-92ec-f398fa47b190
2807,gustavo cerati,2606,979d01bc-a4da-4c80-8cc1-be40bd35cd5e
2808,the jesus lizard,2606,dfebd6c0-dae7-4cc8-a8e9-0dbaa382209f
2809,alice in videoland,2604,6a5f768c-db43-461a-8e58-658084ebe84d
2810,angerfist,2604,91d8e441-73a6-48a6-aed1-2bef4da87799
2811,the monkees,2599,b8549efe-f4fd-4dc0-8ef1-226e9c400233
2812,vaya con dios,2598,3f31e084-41f5-4a74-93e6-19bdafcf237d
2813,verlorene jungs,2598,0716cdd6-2e8d-44c2-954c-699812a37edf
2814,ghost mice,2597,3890981b-0ca4-454d-a839-4f8df9490283
2815,love,2596,34ec9a8d-c65b-48fd-bcdd-aad2f72fdb47
2816,s,2596,8504179e-2801-47d0-9953-b769d4f36243
2817,people under the stairs,2595,3dc00dcb-6106-43d1-b48d-21d236f53983
2818,electric president,2594,fc5ff119-74ef-4b9c-b736-8b0e5fd3f298
2819,the b-52's,2594,127f591a-7e27-4435-92db-0780f219f3a1
2820,endura,2591,c254c235-4145-4ce0-a31e-fed4e2257f6a
2821,red house painters,2591,06e59c30-5e21-4318-96e8-7a5f7e309af1
2822,what we feel,2590,97bf5a7a-7cd9-4032-a44e-67a129ea6cdd
2823,narziss,2588,551daa9a-ce21-4d9a-a905-038ed4d2a9d3
2824,Браво,2588,e6f3cd0d-1998-408d-9fd8-c765370af42d
2825,desmond dekker,2583,8ac5bea6-3a62-4e28-9df7-03f24d4c06fc
2826,kool savas,2583,2e0d05e0-d147-46e6-be51-8ffed2a9e0da
2827,maudlin of the well,2580,084caf07-2959-4c3f-9374-6b2f2845660e
2828,aborted,2578,5e13f1c0-6648-430d-92e8-6435119b0036
2829,kirsty mcgee,2577,c792d8de-b2fa-4d36-ac4f-caed65dfa812
2830,janne da arc,2575,e6a1e19c-1a24-476f-af69-6308cd33cddf
2831,hawk nelson,2573,d176915b-71d9-49ca-ba47-da52d46d0e4a
2832,skunk anansie,2573,e212efdf-98b2-4dce-92ed-62cfc1e29854
2833,the tea party,2573,7ebc552b-71b2-47b7-9dc8-31ef08e20aec
2834,darkseed,2571,8b0ab1c4-ffe4-491e-adda-037c744d1b00
2835,béla fleck and the flecktones,2570,830dce6f-c9ff-4ebe-944b-2ea2ab22fcdf
2836,killi,2570,958dc836-9169-469d-8a21-2731b78ff646
2837,little dragon,2570,c8a9ae11-63bf-409b-8bf3-a96b3712a2ff
2838,seigmen,2569,00cf472e-7868-4343-ad2c-92dd13261d43
2839,guillemots,2568,42555956-bf57-4240-aadf-b58e6762932c
2840,karate,2568,7d942b74-f556-49c5-8987-067dc0488c90
2841,bob sinclar,2567,f9ab44f1-7b19-4ecb-830c-403abcf36cd1
2842,florence + the machine,2566,5fee3020-513b-48c2-b1f7-4681b01db0c6
2843,maylene and the sons of disaster,2566,2ffdc2cd-d25c-44e3-9b85-65a26c0d9bb0
2844,jacques brel,2565,91eda19b-1437-42cd-b7af-69df24b7f275
2845,lemongrass,2565,3f23c754-8049-44bd-92ca-44a4bacb4380
2846,ivy,2564,610404f9-26bd-4be2-8697-f916495f14a4
2847,oceanlab,2563,a558ed3c-ab7d-49b8-a52d-14071b95fa4f
2848,Олег Медведев,2563,721d7902-525a-405b-92ae-1f6b2efb455a
2849,regurgitate,2561,a633e229-ed1a-4cb5-b1b2-7fafb6b74d4f
2850,fates warning,2560,17fbada3-6dac-42f3-8a6c-8c1c1484f730
2851,blue scholars,2557,69cd93fd-1c2b-40f5-ae03-7bf4b4213fd3
2852,miles away,2557,1c38249a-59de-46c5-9b78-d9e695855086
2853,坂本龍一,2556,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8
2854,death before dishonor,2553,4b6c98a5-3708-4bcd-8b05-a7bc7ac582af
2855,安室奈美恵,2553,888994e5-6f53-4f53-bced-b20482aea42a
2856,big bad voodoo daddy,2550,d3118da8-ff3f-4396-9ddd-06168c875d56
2857,rytmihäiriö,2550,ce6b102e-63f9-4618-a9cb-9731b5e37c4b
2858,deer tick,2549,c8c64bcc-48c6-47c9-8411-f5c4fd5a97bb
2859,dead or alive,2547,98720123-fcec-47be-9e88-29a310fb2942
2860,hood,2547,d2c44985-e3d4-4608-9eaa-b963666fdf18
2861,charly garcía,2546,dd999ced-1dd4-44b8-ab67-ee5ec23e52b7
2862,mia,2543,6a0f0a74-8689-4bf6-aa8e-6a954ac5f0cb
2863,club 8,2541,e7fa2614-2da5-496f-b575-07ece506a5d2
2864,opgezwolle,2539,ab99a52c-f85a-4a40-98a0-791c37a91779
2865,totální nasazení,2539,8134332b-2d26-42c9-97fd-1107066797ea
2866,peter tosh,2538,7db6aae5-6644-4513-9bfc-ca2e79d4469c
2867,acoustic alchemy,2537,78de0cb4-245a-4679-9d09-d4f277c58e0e
2868,the astronauts,2537,e97d0a22-6b6d-46d8-a189-54311bfeebf4
2869,wale,2535,e34e41f2-f480-45d3-8190-a3ce5ab34fab
2870,ub40,2533,7113aab7-628f-4050-ae49-dbecac110ca8
2871,animosity,2531,fc7d6790-9dfc-4e0d-a67b-40bae5ac19b4
2872,brick & lace,2529,6a1e2e3f-ad22-4844-bbbd-3ce753bda235
2873,red snapper,2529,89abed31-3a93-407e-a4a3-a94e193488cd
2874,boney m.,2526,5403bf6e-bc1d-4e62-b31f-926a2bf66a14
2875,groove collective,2526,44b69f9c-b717-419b-bf75-fa21e4f2da58
2876,matanza,2526,cdac8d31-3e08-44d7-9620-aa209ecf0c10
2877,x,2526,ddd553d4-977e-416c-8f57-e4b72c0fc746
2878,psyclon nine,2525,0541c64f-17dd-424f-9483-391599d14cb6
2879,vincent gallo,2525,59e7ace7-3233-4f56-af78-4765957402cb
2880,bracewar,2524,22cd13ec-6be7-44e3-897d-cd562d2dd786
2881,freedom call,2521,d4310265-7415-4802-b4f3-4b762217efbb
2882,damien jurado,2520,f4805b9d-68f8-438e-8f13-ec7bcb4c8581
2883,kudai,2520,f11a5c84-d2e0-4139-956a-d556fabc496c
2884,the veils,2520,c3bf5aee-646e-4030-9ab4-d1fbd4947a97
2885,slut,2515,97ec4bef-d716-492a-83a1-4cfed3f7a049
2886,traffic,2514,9fadfba9-ecae-4383-a4d8-47b043cea19a
2887,airbourne,2513,5365f55c-b1e1-48f9-b09f-078f7a14cb1f
2888,modern life is war,2513,1bfdbf9d-e241-4ad7-8283-a3a7904bb6ca
2889,nneka,2513,271973a1-7177-4bcf-9a01-ac75d3691035
2890,air france,2511,0d360231-f492-46ac-baf0-4f84ac6e8b17
2891,maritime,2511,dbc59d71-6d29-4563-ba89-a60bab1c0f40
2892,no fun at all,2509,2e664c51-ac19-4a5f-bf24-cfb84661d12b
2893,neil young & crazy horse,2506,0f3515b0-75c9-46c9-b26c-4cd05d26eae7
2894,cauterize,2502,4c5779d6-06f3-4673-a663-62fc6e1636df
2895,the damned,2502,77d21c13-846f-4f48-9546-873949eff6ae
2896,the black angels,2501,49814f71-8fef-41ec-9af8-b6995c0bd601
2897,big star,2499,21d177ba-3d51-461e-9b3f-ad9a80b419dc
2898,the retrosic,2496,70153d91-26f8-464c-9bc8-d0428b965339
2899,otep,2494,83766a73-9c8a-481e-82ca-11853015cd2d
2900,saltatio mortis,2494,d3201290-2791-4b2c-9d79-62eb6240e742
2901,the twilight singers,2494,53a4de34-35ca-4ad0-aa4b-67382435ed69
2902,bill evans trio,2493,d0630a08-3b40-4cb4-9f48-7d525262c1f6
2903,j. holiday,2492,4995a475-1580-4217-a11b-448711e41910
2904,irwin goodman,2491,078f98b2-3a90-4443-817b-440c7089b0c4
2905,mannheim steamroller,2489,922a18b1-0aba-4868-8f38-2aa4f324fe16
2906,los auténticos decadentes,2488,2d6d27d3-b18b-4436-b174-b155ca917ab6
2907,big black,2485,9463868f-edc8-427e-ac07-ea89698e5f15
2908,ed harcourt,2485,0cda9358-1def-49aa-a0ff-10320f40522f
2909,stray cats,2485,0e763b87-f3cd-4a63-986f-bebc4189f1f0
2910,misconduct,2484,29619214-6ba6-427f-8a98-fddb05838b84
2911,lao che,2483,4f615cfd-6365-45ce-8b2c-b461c1b3c164
2912,twodeadsluts onegoodfuck,2483,198abafd-863a-44bf-84f0-242f5e404678
2913,electronic,2482,3cdb360e-d0a2-459f-92f6-f0f28e62127d
2914,nonpoint,2481,f10177e4-b7f7-4e63-92b6-c805c6cc54d6
2915,the good life,2480,0ad7bbcd-6e77-4dc0-bb61-e331c46f70ec
2916,Świetliki,2478,6104605d-c878-4e3f-8797-e0a3ea01cbca
2917,defekt muzgÓ,2476,c028c41e-e196-42c0-9e1e-03c0e5fc85d3
2918,shamrain,2476,73178460-54fa-48b2-94b3-e6e75c389d07
2919,extol,2475,584a85bc-5568-46a0-9646-5182d7d2cd11
2920,nightmare of you,2475,32efc6ae-edf6-4fd1-b268-226073db9a36
2921,the duke spirit,2474,c9b00c4c-44ff-47be-9fc8-5764b45cc7a3
2922,beth gibbons & rustin man,2473,10b7b68c-390d-469a-915b-40bac704f288
2923,dj cam,2473,d2e123d0-c53e-4444-a52a-efeff44953c7
2924,old man's child,2473,02fc3032-e491-46b8-8742-9859e4906dcc
2925,the gutter twins,2473,19a2a56f-fd53-4dea-8cec-88046efb0fd5
2926,akron/family,2472,0f11d99e-88ba-48d2-b652-4ebe04c52d11
2927,chakuza,2472,40e7505a-4c30-4ac7-84d3-2a9aef92cc44
2928,vapnet,2472,9d6a7238-e379-42f0-bbed-d3025acc2a8c
2929,todd rundgren,2470,1a9a8ca0-ea8e-4e9e-96aa-288155bb2c5d
2930,the yellow monkey,2468,889c9e81-d4c0-4963-99af-66581b266b68
2931,citrus,2467,a0691d3f-81d5-47cf-91a8-2c265c4eed08
2932,joseph arthur,2467,f24c343a-5c24-4633-8ae4-9a3e8cc1eee7
2933,vitalic,2466,1f064e2d-aa55-4631-8f62-e2c14bbe1f4e
2934,dosh,2464,a6018f35-4de1-4003-8941-6f72012898e7
2935,ministry of sound,2462,28da4778-94c2-4c44-a053-c96e1c366eb8
2936,cirque du soleil,2461,0ea427c8-07d4-4f9c-92c6-bc4e8241799a
2937,mike patton,2461,6e891631-d99c-4768-8bc2-5e5feb42881c
2938,psychic tv,2460,14c5a3a3-f5ed-4978-99af-486010e3a007
2939,margot & the nuclear so and sos,2459,343b3983-1506-44cc-a4a4-e12afa636467
2940,beseech,2458,5429d73c-9c97-4109-b52c-8f24bbbf3d22
2941,tragedy khadafi,2458,d02c7851-a554-4318-bf95-f049a51b2fc8
2942,david archuleta,2456,150c1fdf-3fc1-4672-93fa-a1aca0a85a53
2943,rei harakami,2456,6b77d8ef-c405-4846-9d5f-2b93e6533101
2944,maybeshewill,2455,62495254-237e-4e9e-8ffb-31fede562cfd
2945,dubska,2454,eb1e3377-0b34-4ae8-9ed6-bf80e6e384e9
2946,audio bullys,2453,5dd0da33-5161-4378-8fca-aecf5840097e
2947,menschdefekt,2453,29592e78-724a-4e0a-8b6f-bd33f3837804
2948,mercenary,2452,c8be81ab-b536-4499-9d16-da997125e942
2949,randy,2452,193b99f4-a491-4a54-b397-2ce414f0f850
2950,mujuice,2451,46ee6c22-a3fd-4b7b-9353-3c2d9311ac99
2951,dog fashion disco,2450,1061b529-0a78-4420-a445-66a7e20e407e
2952,augustus pablo,2449,e2f9c452-7eb0-4782-bc3e-36f2c456ffe0
2953,thee michelle gun elephant,2449,3d693ab2-7c33-4b69-87bc-c105b5bbf547
2954,last days of humanity,2448,eb230e0b-a0c9-4c56-8563-ddd2cbcf7249
2955,emitt rhodes,2447,87fa7ab0-2720-46c4-8926-900f4d916e66
2956,neil diamond,2446,a42d3fd5-55de-4206-86c3-4fbb5404018f
2957,afghan whigs,2445,2feb192c-2363-46d6-b476-1c88a25cb294
2958,ootani kou,2445,615e497a-340d-4efd-b191-73a22c280784
2959,alina orlova,2444,867f63d3-ebb7-4f84-bf45-c8d39a15c477
2960,alison krauss & union station,2444,b91c664b-5eee-4536-8b70-b1f2be519ac0
2961,familjen,2443,d7e76e28-9f1b-4f05-a80d-f9e765746c52
2962,five for fighting,2443,23eeaeaf-423d-4859-8c91-2175ece74287
2963,paolo conte,2443,777bfd31-0c54-49b9-b057-c1fa742cdcf1
2964,hem,2441,232bb885-d7c6-4463-a694-0830ae3300bc
2965,the birthday party,2441,cbcd4d49-e892-4fc6-a313-35f275a153d2
2966,thompson twins,2441,228af6b5-f691-4ed2-a63b-10cc6fcc1144
2967,xerxes,2441,2dc013cc-3031-402a-9d00-eb24fedd01f9
2968,lisa gerrard,2440,cd645207-1664-46af-9953-264e9ae54089
2969,luna sea,2440,e7ab70fc-ae7b-4321-a9d1-4c2e9440e0f5
2970,egotronic,2439,bb26310b-3e84-4b77-88fe-cd2ce2cfbb01
2971,ashley parker angel,2437,4147087c-584f-42c8-bacd-fa000404c8f7
2972,papoose,2437,0328f44f-8519-4e3b-b6c5-019591751e4e
2973,ryan cabrera,2436,a78276fb-18f7-43be-8b73-5a5bc690ca54
2974,television,2436,490bde43-5edb-4a93-b3b3-7a0465fd8909
2975,tunng,2436,1eeaf46d-4991-4e95-8068-927627ccfc18
2976,jean-luc ponty,2435,44cd4e2e-0a6a-4cd1-a2a7-e23d9f33df78
2977,daniela mercury,2434,2cf241c0-0d6e-472c-be49-d7691a7aec61
2978,vibrasphere,2434,b822008d-f2eb-46fe-8ec4-3ad7499a6062
2979,good clean fun,2433,a0e64a50-4480-495b-b98e-2e766b12ea8c
2980,perkele,2433,9d62c5a5-a94f-4e22-b40f-e3f394191b3f
2981,celtic woman,2431,4d483147-c871-48c4-8470-85e5a66381c5
2982,hasegawa tomoki,2430,c48b0852-2ea6-4bd6-a091-f3957b8a9eb1
2983,lujhboia,2430,088ee0a0-6623-4965-8962-f66db1a936f8
2984,nick cave,2430,4aae17a7-9f0c-487b-b60e-f8eafb410b1d
2985,cro-mags,2428,9ffa627f-32c2-4cb1-bfad-00cf348abc70
2986,no te va gustar,2428,bbd05acc-33f0-4db6-bc01-41c8b4bfe2df
2987,ruiner,2428,820efdc9-3ad8-4893-8172-c9f62ee53a59
2988,the chariot,2427,22fb55ab-41ca-4fed-bffd-9e85c772486b
2989,lasgo,2425,361b282b-c7ac-4c50-a115-cf54e9e788f7
2990,saturnus,2425,b1453649-6ff6-44bf-a71c-9e6062298c7e
2991,5'nizza,2424,18eefb0f-7f1c-4ca4-a9b1-d0f2f11bd6b1
2992,andrew w.k.,2423,ef2d4a1c-195e-41f4-839e-bdfd3f85adc3
2993,anal cunt,2422,8cde362e-2c23-41d3-834f-5015aa3b334f
2994,moi dix mois,2420,935d146a-ab8a-4745-b4c4-6043d4cc15c4
2995,little man tate,2419,e7cf7ff9-ed2f-4315-aca8-bcbd3b2bfa71
2996,philiae,2419,10a80022-8231-4fa4-9f96-2969737a932d
2997,aphrodite,2418,84800c46-2211-43e0-8a87-bdcbecf91932
2998,james horner,2417,679ec43c-bc04-4bb0-b619-2da702a214ba
2999,estelle,2416,4c7a5854-6b75-4623-a684-6a3d785d9015
3000,klangstabil,2416,e9e3fb70-a2b9-477e-811d-a63bcffa9ed1
3001,welle:erdball,2416,67d6773b-f927-493a-ae48-b5ad7c522291
3002,novembre,2415,dcbb8de7-6574-4c14-a7c0-d2f6a1670fc9
3003,3 inches of blood,2414,ba85753c-671a-409e-b813-1e3be41e2a2e
3004,gorilla biscuits,2412,0320a32e-b781-40df-bf48-5cb5ee842762
3005,voltaire,2408,f7a2f0f1-da44-40b3-8dff-ab421af08bcf
3006,zion i,2408,85823097-9e6c-4876-a04a-8a761a477992
3007,ashbury heights,2405,2bfe4c84-c223-4671-a67b-a7d40fef20a3
3008,shaila,2405,0787ced5-610e-4a89-9aee-46b501f6284f
3009,the constantines,2404,e94357c5-815c-424d-80d4-968ec02d6d05
3010,jamie t,2403,bc883961-64d4-46b3-8b1c-64009854291c
3011,keyshia cole,2402,ef73e6ed-9096-4ddb-9799-b94874d0ce33
3012,red elvises,2402,30480808-4c03-432c-9e94-dd3b12d4e127
3013,sarah vaughan,2400,351d8bdf-33a1-45e2-8c04-c85fad20da55
3014,art of noise,2399,be899560-1570-402e-9f95-3182898a8b70
3015,Łzy,2399,0e18950a-0d62-402f-9339-b17b2472bc75
3016,amadou & mariam,2396,1fb60b6c-0f4d-42b4-8a5e-de705ec76660
3017,douglas adams,2395,e9ed318d-8cc5-4cf8-ab77-505e39ab6ea4
3018,carajo,2394,d311829b-e406-4071-bc5a-73258e7e79a3
3019,sick puppies,2394,86f78011-5087-48d2-8922-c381d2eb0c40
3020,waldeck,2394,8f389bf5-a950-4a2f-a962-daf08151ee33
3021,pati yang,2393,5a94b7a6-b12f-422f-9817-8c13e87f6369
3022,veto,2393,96cf8760-18ee-443e-b950-4a219e55e443
3023,don davis,2391,9d2dfa19-26a9-47ec-a45c-c354ae54b9cf
3024,ilkae,2391,83def1ca-9d9d-436c-ba72-3e800256d7de
3025,the germs,2391,42c4b58d-2e28-41d4-bfe5-4edee68386cf
3026,the wallflowers,2391,d9c90718-d54d-4ccf-a92e-37a5415ce299
3027,normahl,2390,51326cf0-9bd4-4427-a026-5dd53dda557d
3028,mudhoney,2388,e675295a-1efe-4247-aa3b-53b78d0cdffc
3029,pat metheny group,2388,66a7f1f8-0ad6-4e3a-9346-a643e2739a8c
3030,port blue,2388,60ffc791-575f-4fd6-be34-775ebdb29080
3031,freeway,2385,5d008bf9-2958-4640-a5de-dcdcebe711a4
3032,datarock,2384,535707ce-ad97-4b73-946e-9ca27869fd3c
3033,boozoo bajou,2383,97f3a6c0-fe2d-465a-919a-4269cbb735d6
3034,capone-n-noreaga,2380,bcecd780-8f0f-40c5-91e1-be6bf34c51fb
3035,collie buddz,2379,1eae8bc4-3907-41fd-b313-886632c56ce9
3036,astrix,2378,13875f81-5bfc-4939-a6cc-296c3f8d0fa5
3037,ルルティア,2378,
3038,2h company,2376,b0e60fb4-67a2-4cfd-8e89-1c5c9740b65f
3039,cartola,2376,7c743881-aed4-47d4-93d5-9fdd6e2904bb
3040,djordje balasevic,2376,7e411606-59b6-4214-a12f-2798d2e4c683
3041,teddy geiger,2375,e54820fc-02c2-46be-ab4c-593dfd63dc44
3042,bosse,2374,ba8fe46e-af81-4fcd-8581-59d6920d5d55
3043,the black crowes,2374,02ceff75-7363-493e-a78d-912dc86c7460
3044,the beautiful girls,2371,975f6585-8c9c-442b-9512-b69eceb16acb
3045,pnau,2370,b04df404-eefa-4ae4-9f3e-ba220d9dce16
3046,adrian belew,2369,73c3f499-60e2-44e1-81dd-7fe2191461fa
3047,crashdïet,2369,36fb40e7-380e-4463-bf4c-358080c11462
3048,destruction,2369,371f152d-1643-4b54-b32b-dd13d4c23442
3049,love of lesbian,2369,31ab8f5f-b5d7-41a2-80ef-13084aaf0eab
3050,luis miguel,2369,90270118-8ed0-4446-bf97-8a09b3f9e8f3
3051,roisin murphy,2367,4c56405d-ba8e-4283-99c3-1dc95bdd50e7
3052,bang gang,2364,66904609-750e-4c35-8943-c724efa761a6
3053,barricada,2363,8fe43356-6902-4311-a80c-f221bfcf3efb
3054,don caballero,2363,b93697af-a318-417a-b16e-a9eb47fbe2f8
3055,sandra,2362,9809d784-037f-46e7-8d2d-7ecad897f355
3056,jubala,2361,b852d09f-164d-42d8-8b6e-98c83242e016
3057,nox arcana,2361,40b4f9ff-a3e4-4d0e-91e3-1019647212c8
3058,colleen,2358,e68f711c-f0ba-4e5d-bc59-dad57afeb27c
3059,atomic kitten,2357,6fda00c2-449a-4bf4-838f-038d41a07c73
3060,milburn,2357,29a2e85c-1b08-4fe9-91a5-662d6e70dfe7
3061,dominik eulberg,2356,8f0d3885-04d9-4a13-aed7-96a25f9f9842
3062,gary moore,2356,a8806b5c-3ee0-4277-94d3-1a5427a7707c
3063,張學友,2355,a2cab261-63cc-4ccf-8023-6b6e8588bb62
3064,milton nascimento,2354,1bfa27e3-0376-4206-a772-4586e25a64f5
3065,nautilus pompilius,2351,247efe0f-80f1-477c-a4a0-b5cb1b8c832e
3066,moneen,2350,b9cec49e-07dc-4133-ad67-1787cceb5421
3067,dzihan & kamien,2349,d3fe567e-0681-48c8-9735-6cc9942629f4
3068,monkey3,2349,c542f179-b603-426c-8c0f-7788651f8cf2
3069,bebo best & the super lounge orchestra,2348,7f4186bb-787b-41e9-8b4f-29ecf176798c
3070,tim hecker,2348,c7ee3bc9-780c-42c0-91e9-4cd70ad692d3
3071,cassidy,2347,32090ac9-6e46-47c5-b9ce-69c504a4a7bc
3072,herman düne,2347,d5a7104a-aad6-4827-8ef5-680041ae80a8
3073,john powell,2347,52bb713d-b0c9-4bf6-9f58-392388d5cc11
3074,la dispute,2347,2ec89bcc-5bf9-4d2a-ac5e-44b7496d115a
3075,jack peñate,2346,9b64cf5d-1f4a-45b5-a84a-5109a88f178f
3076,shania twain,2345,faabb55d-3c9e-4c23-8779-732ac2ee2c0d
3077,david arnold,2344,b753584a-3664-46f8-bb84-f6deed133c80
3078,meat puppets,2344,3df040ee-2b8b-446b-937a-3f86f4b2cabf
3079,the new amsterdams,2344,f97790f8-978a-4f51-9a06-b3191cd4cce4
3080,asphyxia,2343,dffc541d-7c2d-4538-bfb1-0c92c7926a13
3081,kitaro,2343,f3d8c154-208d-4efa-b52d-7e9f16adcdae
3082,sky eats airplane,2342,7ebdf663-0cde-4adc-bcd8-20e6062472d8
3083,beecher,2340,382ab155-3452-40cb-bc39-b4b480cd7727
3084,Черно фередже,2338,8ce1c3b1-dd63-401f-b173-1b117c34ef00
3085,"lee ""scratch"" perry",2337,af75ebe4-3ab1-423d-a499-2a6f9d011ce2
3086,lighthouse family,2337,3ebe18d1-dfb6-41eb-8447-4a7693f79d9a
3087,the wrens,2337,492c18bc-ffbe-43b1-a22a-9bb801216b96
3088,lycia,2336,861416e4-dc50-4cd8-af33-76a09067e821
3089,misery index,2336,f9b57146-c5ce-41ad-adfb-ee904a4f7b19
3090,snuff,2335,3f909c24-94e3-42bd-b7e0-e720306bb3b0
3091,slim thug,2334,e0f5273c-637e-4e10-8304-81f2f9a31523
3092,anima sound system,2331,feb23602-cca0-40fb-80d4-b3fe4a760b09
3093,cam'ron,2331,ea6b7199-901d-4c0e-8242-6d7bc2bf62b7
3094,illnath,2331,0317c868-7b10-4f18-a664-b348ce802610
3095,sektion kuchikäschtli,2330,703903dc-f36c-46e6-8fd7-9e6d1579cdb6
3096,warp brothers,2330,21eb2468-3976-4a4b-8c5a-fa01fc3e5d13
3097,korea,2326,1a19528f-0ef1-4800-8a85-be97953cbbfe
3098,the klf,2326,8092b8b7-235e-4844-9f72-95a9d5a73dbf
3099,planet hemp,2325,c42caf47-70e0-4c82-a262-3c9aa8e2b475
3100,vintersorg,2325,012f2687-b9e8-400e-838d-d96707ea3a5e
3101,abakus,2324,a8b39181-6939-451e-9641-2db231b73706
3102,destiny's child,2324,a796b92e-c137-4895-9c89-10f900617a4f
3103,ekatarina velika,2324,ed39bf01-1f7e-4fd1-afbe-a58bd47b44e6
3104,monrose,2323,3954ea37-d90c-49d6-8b3a-240bf4d48e51
3105,Слот,2323,036b6660-ff83-4d6b-ac43-78ab79ab2833
3106,mortiis,2322,98087dc1-ca0a-44cc-9d3a-94c8e67a2e1a
3107,spor,2322,8b1ff40c-2f5c-4121-8f3b-3e8db0b80606
